rental_id,rental_date,inventory_id,customer_id,return_date,staff_id
12489,2/14/2011 15:16,387,60,1/1/2012 0:44,2
12490,8/18/2011 12:48,1577,187,8/27/2011 15:53,1
12491,8/18/2011 12:48,2354,247,8/22/2011 12:40,2
12492,8/18/2011 12:49,2839,224,8/26/2011 17:55,1
12493,8/18/2011 12:53,3029,487,8/27/2011 13:15,2
12494,8/18/2011 12:53,3845,522,8/26/2011 15:52,1
12495,8/18/2011 12:56,1225,102,8/22/2011 6:58,1
12496,8/18/2011 12:58,456,489,8/27/2011 18:43,2
12497,8/18/2011 12:58,824,388,8/24/2011 8:24,1
12498,8/18/2011 13:01,1063,408,8/21/2011 13:12,1
12499,8/18/2011 13:05,2611,42,8/19/2011 7:41,1
12500,8/18/2011 13:05,36,310,8/19/2011 14:54,2
12501,8/18/2011 13:13,728,173,8/23/2011 7:24,2
12502,8/18/2011 13:16,2153,235,8/19/2011 17:47,1
12503,8/18/2011 13:16,3548,379,8/19/2011 10:24,2
12504,8/18/2011 13:17,4429,44,8/24/2011 9:13,2
12505,8/18/2011 13:17,3741,406,8/23/2011 18:03,1
12506,2/14/2011 15:16,1132,114,1/1/2012 0:44,2
12507,8/18/2011 13:19,199,584,8/27/2011 11:48,2
12508,8/18/2011 13:20,1059,29,8/22/2011 12:55,1
12509,8/18/2011 13:21,2462,175,8/20/2011 12:14,2
12510,8/18/2011 13:22,3051,394,8/27/2011 17:38,2
12511,8/18/2011 13:23,919,447,8/22/2011 11:43,2
12512,8/18/2011 13:28,3959,148,8/26/2011 19:08,2
12513,8/18/2011 13:31,29,527,8/25/2011 8:26,1
12514,8/18/2011 13:33,3310,400,8/23/2011 12:50,2
12515,8/18/2011 13:39,2703,63,8/22/2011 9:05,1
12516,8/18/2011 13:39,1332,302,8/20/2011 8:33,1
12517,8/18/2011 13:40,2908,520,8/27/2011 14:04,1
12518,8/18/2011 13:41,3860,264,8/23/2011 13:01,1
12519,8/18/2011 13:42,2394,203,8/24/2011 16:44,1
12520,8/18/2011 13:42,681,52,8/23/2011 12:54,2
12521,8/18/2011 13:43,1022,369,8/21/2011 7:53,1
12522,8/18/2011 13:45,4435,342,8/27/2011 17:05,1
12523,8/18/2011 13:45,888,230,8/27/2011 10:46,1
12524,2/14/2011 15:16,857,438,1/1/2012 0:44,1
12525,8/18/2011 13:48,2357,96,8/23/2011 13:04,2
12526,8/18/2011 13:48,3541,54,8/19/2011 10:05,1
12527,8/18/2011 13:48,2536,459,8/26/2011 13:31,2
12528,8/18/2011 13:52,3381,398,8/27/2011 9:09,2
12529,8/18/2011 13:53,1956,382,8/19/2011 18:20,2
12530,8/18/2011 13:54,1054,521,8/26/2011 8:58,2
12531,8/18/2011 13:57,2771,27,8/22/2011 9:46,2
12532,8/18/2011 13:57,114,184,8/24/2011 14:58,2
12533,8/18/2011 14:01,795,331,8/20/2011 15:32,1
12534,8/18/2011 14:04,995,187,8/25/2011 16:57,1
12535,8/18/2011 14:05,2944,516,8/25/2011 16:35,1
12536,8/18/2011 14:06,2343,373,8/25/2011 14:21,1
12537,8/18/2011 14:06,57,56,8/25/2011 9:36,2
12538,8/18/2011 14:09,1373,118,8/23/2011 19:12,1
12539,8/18/2011 14:10,3259,136,8/19/2011 19:44,2
12540,8/18/2011 14:17,2826,304,8/26/2011 15:33,2
12541,8/18/2011 14:18,4357,584,8/26/2011 10:24,1
12542,8/18/2011 14:21,1920,230,8/20/2011 16:06,2
12543,8/18/2011 14:23,330,324,8/20/2011 12:42,1
12544,8/18/2011 14:25,3783,354,8/26/2011 18:42,1
12545,8/18/2011 14:28,1988,168,8/26/2011 14:10,1
12546,8/18/2011 14:29,610,30,8/26/2011 9:47,1
12547,8/18/2011 14:29,3046,591,8/22/2011 16:52,2
12548,8/18/2011 14:35,750,426,8/27/2011 18:58,1
12549,8/18/2011 14:38,1010,377,8/21/2011 8:45,1
12550,8/18/2011 14:40,4267,138,8/19/2011 13:33,2
12551,8/18/2011 14:46,2195,15,8/19/2011 16:59,2
12552,8/18/2011 14:46,4303,413,8/20/2011 11:02,2
12553,8/18/2011 14:46,2893,454,8/22/2011 13:41,1
12554,8/18/2011 14:47,715,404,8/25/2011 14:34,2
12555,8/18/2011 14:49,4434,557,8/26/2011 14:11,2
12556,8/18/2011 14:49,1984,3,8/24/2011 15:20,2
12557,8/18/2011 14:51,313,364,8/19/2011 13:30,2
12558,8/18/2011 14:52,167,289,8/26/2011 9:45,2
12559,8/18/2011 14:53,39,513,8/25/2011 20:22,1
12560,8/18/2011 14:54,829,596,8/27/2011 13:39,1
12561,8/18/2011 14:58,812,392,8/20/2011 10:53,1
12562,8/18/2011 15:00,529,212,8/23/2011 12:55,2
12563,8/18/2011 15:08,2552,393,8/27/2011 15:15,1
12564,8/18/2011 15:11,263,348,8/22/2011 11:45,2
12565,8/18/2011 15:12,1284,211,8/19/2011 12:26,2
12566,8/18/2011 15:13,1684,407,8/21/2011 19:29,2
12567,8/18/2011 15:14,2931,308,8/26/2011 18:56,1
12568,8/18/2011 15:15,2654,569,8/22/2011 19:32,2
12569,8/18/2011 15:20,1009,29,8/24/2011 12:38,2
12570,8/18/2011 15:23,3973,211,8/22/2011 9:59,2
12571,8/18/2011 15:31,1013,591,8/23/2011 15:20,2
12572,8/18/2011 15:32,1366,253,8/21/2011 10:30,1
12573,8/18/2011 15:32,1416,182,8/21/2011 18:29,2
12574,2/14/2011 15:16,177,317,1/1/2012 0:44,2
12575,8/18/2011 15:37,3441,117,8/25/2011 19:17,1
12576,8/18/2011 15:38,329,119,8/22/2011 21:29,2
12577,8/18/2011 15:39,4134,16,8/25/2011 18:05,2
12578,8/18/2011 15:47,930,514,8/21/2011 10:55,1
12579,8/18/2011 15:47,3021,547,8/20/2011 18:12,2
12580,8/18/2011 15:49,1197,53,8/24/2011 11:03,2
12581,8/18/2011 15:49,4309,70,8/23/2011 20:18,1
12582,8/18/2011 15:51,4467,462,8/20/2011 12:05,1
12583,8/18/2011 15:51,3090,108,8/20/2011 18:47,2
12584,8/18/2011 15:51,4487,371,8/25/2011 19:21,1
12585,8/18/2011 15:52,773,110,8/22/2011 21:00,1
12586,8/18/2011 15:54,4245,460,8/21/2011 19:29,1
12587,8/18/2011 16:03,3081,499,8/25/2011 19:30,1
12588,8/18/2011 16:04,694,415,8/23/2011 20:30,1
12589,8/18/2011 16:06,956,275,8/27/2011 17:20,1
12590,8/18/2011 16:11,2624,308,8/23/2011 10:35,1
12591,8/18/2011 16:16,723,546,8/24/2011 10:29,2
12592,8/18/2011 16:17,1618,305,8/25/2011 20:20,1
12593,8/18/2011 16:17,4092,72,8/21/2011 18:02,2
12594,8/18/2011 16:24,4421,198,8/25/2011 15:45,1
12595,8/18/2011 16:27,1662,286,8/19/2011 14:53,1
12596,8/18/2011 16:29,3662,378,8/24/2011 16:48,1
12597,8/18/2011 16:34,3804,474,8/25/2011 17:30,2
12598,8/18/2011 16:34,3159,340,8/22/2011 16:44,1
12599,8/18/2011 16:42,2032,34,8/23/2011 18:27,2
12600,8/18/2011 16:44,1475,171,8/25/2011 17:28,1
12601,8/18/2011 16:47,3099,598,8/24/2011 11:05,1
12602,8/18/2011 16:49,2001,533,8/21/2011 11:13,2
12603,8/18/2011 16:56,2769,119,8/25/2011 11:50,2
12604,8/18/2011 16:58,4127,12,8/19/2011 19:36,1
12605,8/18/2011 16:59,1359,496,8/20/2011 18:09,1
12606,8/18/2011 17:02,359,275,8/24/2011 22:38,1
12607,8/18/2011 17:03,2130,526,8/19/2011 18:29,1
12608,8/18/2011 17:05,624,366,8/23/2011 17:00,2
12609,8/18/2011 17:06,2327,486,8/20/2011 21:30,1
12610,2/14/2011 15:16,3181,269,1/1/2012 0:44,1
12611,8/18/2011 17:09,1925,359,8/24/2011 11:57,2
12612,8/18/2011 17:10,1035,129,8/26/2011 15:55,2
12613,8/18/2011 17:16,3877,8,8/23/2011 18:40,2
12614,8/18/2011 17:16,2233,60,8/26/2011 16:56,2
12615,8/18/2011 17:16,2191,29,8/27/2011 12:57,1
12616,8/18/2011 17:22,2952,476,8/25/2011 18:52,2
12617,8/18/2011 17:22,3573,564,8/24/2011 17:40,2
12618,8/18/2011 17:24,302,117,8/19/2011 15:22,1
12619,8/18/2011 17:24,980,592,8/21/2011 15:56,1
12620,8/18/2011 17:26,2663,221,8/25/2011 13:24,1
12621,8/18/2011 17:31,4566,439,8/24/2011 16:43,2
12622,8/18/2011 17:34,278,529,8/24/2011 16:10,1
12623,8/18/2011 17:34,3670,177,8/20/2011 21:30,1
12624,8/18/2011 17:35,1135,434,8/27/2011 12:18,2
12625,8/18/2011 17:36,2645,108,8/23/2011 11:42,1
12626,8/18/2011 17:36,4230,361,8/26/2011 17:12,1
12627,8/18/2011 17:37,3760,150,8/19/2011 14:59,2
12628,8/18/2011 17:40,3210,520,8/25/2011 13:39,1
12629,8/18/2011 17:40,1705,459,8/26/2011 21:09,1
12630,8/18/2011 17:49,1457,452,8/24/2011 12:23,1
12631,8/18/2011 17:52,2782,339,8/25/2011 14:40,2
12632,8/18/2011 17:54,827,381,8/22/2011 18:58,1
12633,8/18/2011 17:55,4341,469,8/23/2011 17:19,2
12634,8/18/2011 17:58,1037,549,8/19/2011 21:08,2
12635,8/18/2011 18:00,331,15,8/23/2011 16:40,2
12636,8/18/2011 18:00,1645,380,8/26/2011 20:08,2
12637,8/18/2011 18:06,4005,145,8/19/2011 17:36,1
12638,8/18/2011 18:11,2849,172,8/25/2011 21:54,2
12639,8/18/2011 18:13,562,500,8/27/2011 16:00,2
12640,8/18/2011 18:14,1715,544,8/24/2011 21:25,1
12641,8/18/2011 18:18,776,467,8/19/2011 23:17,1
12642,8/18/2011 18:19,2080,167,8/20/2011 17:30,2
12643,8/18/2011 18:21,2245,165,8/24/2011 14:26,1
12644,8/18/2011 18:22,1511,300,8/26/2011 0:01,1
12645,2/14/2011 15:16,1658,457,1/1/2012 0:44,1
12646,8/18/2011 18:25,3103,388,8/24/2011 18:45,1
12647,8/18/2011 18:29,323,520,8/27/2011 22:51,1
12648,8/18/2011 18:30,3545,519,8/25/2011 19:17,1
12649,8/18/2011 18:31,3201,530,8/22/2011 21:07,2
12650,8/18/2011 18:33,3237,276,8/21/2011 17:45,2
12651,8/18/2011 18:36,8,34,8/22/2011 22:01,1
12652,8/18/2011 18:48,2118,9,8/21/2011 14:15,1
12653,8/18/2011 18:53,3353,78,8/26/2011 14:08,1
12654,8/18/2011 18:56,2217,438,8/20/2011 17:51,2
12655,8/18/2011 18:57,859,533,8/27/2011 22:40,2
12656,8/18/2011 18:58,3981,286,8/21/2011 0:41,1
12657,8/18/2011 19:02,3621,100,8/21/2011 14:59,1
12658,8/18/2011 19:05,4320,193,8/19/2011 19:08,1
12659,8/18/2011 19:05,336,329,8/24/2011 22:12,2
12660,8/18/2011 19:07,414,21,8/27/2011 17:20,2
12661,8/18/2011 19:10,1547,333,8/22/2011 20:30,1
12662,8/18/2011 19:10,1412,75,8/23/2011 16:59,1
12663,8/18/2011 19:10,1163,375,8/19/2011 15:46,1
12664,8/18/2011 19:10,2732,577,8/25/2011 19:19,1
12665,2/14/2011 15:16,1701,410,1/1/2012 0:44,2
12666,8/18/2011 19:11,4156,251,8/21/2011 18:04,2
12667,8/18/2011 19:11,104,545,8/27/2011 13:34,2
12668,8/18/2011 19:16,1986,14,8/19/2011 16:31,1
12669,8/18/2011 19:17,4530,433,8/24/2011 14:55,1
12670,8/18/2011 19:17,1716,580,8/23/2011 20:54,2
12671,8/18/2011 19:19,1734,577,8/23/2011 17:53,2
12672,2/14/2011 15:16,1722,228,1/1/2012 0:44,1
12673,8/18/2011 19:21,4204,535,8/26/2011 22:44,2
12674,8/18/2011 19:24,636,185,8/26/2011 22:16,2
12675,8/18/2011 19:34,569,140,8/23/2011 13:36,2
12676,8/18/2011 19:34,2581,393,8/20/2011 18:03,2
12677,8/18/2011 19:36,1311,334,8/22/2011 21:23,2
12678,8/18/2011 19:41,2504,181,8/23/2011 15:14,2
12679,8/18/2011 19:42,1535,463,8/25/2011 1:01,1
12680,8/18/2011 19:43,833,259,8/27/2011 0:08,2
12681,8/18/2011 19:48,1570,518,8/23/2011 15:05,2
12682,2/14/2011 15:16,1148,245,1/1/2012 0:44,2
12683,8/18/2011 19:50,1802,166,8/26/2011 0:47,1
12684,8/18/2011 19:51,978,196,8/19/2011 15:56,1
12685,8/18/2011 19:51,4283,114,8/27/2011 14:58,2
12686,8/18/2011 19:55,501,385,8/26/2011 14:17,1
12687,8/18/2011 19:57,3092,285,8/27/2011 1:36,2
12688,8/18/2011 19:59,2315,65,8/26/2011 18:52,2
12689,8/18/2011 20:06,1066,296,8/22/2011 20:11,2
12690,8/18/2011 20:06,3574,361,8/24/2011 20:54,2
12691,8/18/2011 20:07,3744,534,8/26/2011 18:49,2
12692,8/18/2011 20:09,2781,273,8/21/2011 0:14,1
12693,8/18/2011 20:10,1543,584,8/25/2011 21:11,1
12694,8/18/2011 20:10,1741,268,8/25/2011 20:47,1
12695,8/18/2011 20:11,446,483,8/25/2011 18:29,1
12696,8/18/2011 20:13,3989,374,8/19/2011 18:02,2
12697,8/18/2011 20:14,2774,152,8/23/2011 21:54,1
12698,2/14/2011 15:16,3657,497,1/1/2012 0:44,1
12699,8/18/2011 20:20,3695,66,8/22/2011 17:00,1
12700,8/18/2011 20:24,540,397,8/23/2011 21:50,1
12701,8/18/2011 20:26,2337,489,8/26/2011 23:36,2
12702,8/18/2011 20:30,1884,474,8/27/2011 1:22,2
12703,8/18/2011 20:37,1278,453,8/26/2011 16:13,1
12704,8/18/2011 20:43,51,93,8/21/2011 22:28,2
12705,8/18/2011 20:44,2342,517,8/23/2011 20:46,1
12706,8/18/2011 20:44,1079,170,8/26/2011 21:47,1
12707,8/18/2011 20:52,1565,426,8/25/2011 19:03,2
12708,8/18/2011 20:59,3448,28,8/24/2011 22:40,1
12709,8/18/2011 20:59,3878,476,8/26/2011 1:21,2
12710,8/18/2011 21:02,3011,310,8/26/2011 15:07,2
12711,8/18/2011 21:03,2530,122,8/26/2011 17:31,1
12712,8/18/2011 21:04,2628,444,8/25/2011 18:15,2
12713,8/18/2011 21:07,1505,56,8/24/2011 17:46,1
12714,8/18/2011 21:08,868,372,8/27/2011 17:09,2
12715,8/18/2011 21:09,3768,266,8/21/2011 20:25,1
12716,2/14/2011 15:16,858,570,1/1/2012 0:44,2
12717,8/18/2011 21:15,3551,167,8/20/2011 0:59,2
12718,8/18/2011 21:21,3221,176,8/20/2011 1:01,1
12719,2/14/2011 15:16,1094,87,1/1/2012 0:44,2
12720,8/18/2011 21:28,2676,419,8/25/2011 18:02,1
12721,8/18/2011 21:30,1045,239,8/22/2011 22:45,1
12722,8/18/2011 21:33,913,416,8/27/2011 23:47,2
12723,8/18/2011 21:34,4167,430,8/22/2011 22:37,1
12724,8/18/2011 21:37,2224,242,8/27/2011 21:56,2
12725,8/18/2011 21:43,4071,51,8/23/2011 18:50,1
12726,8/18/2011 21:44,20,397,8/19/2011 21:58,2
12727,8/18/2011 21:45,15,178,8/24/2011 15:52,1
12728,8/18/2011 21:47,3156,129,8/25/2011 16:13,1
12729,8/18/2011 21:52,3711,424,8/21/2011 0:02,1
12730,8/18/2011 21:55,75,7,8/22/2011 1:23,1
12731,8/18/2011 21:55,1719,128,8/23/2011 20:30,1
12732,8/18/2011 21:57,3307,535,8/19/2011 18:28,2
12733,8/18/2011 21:59,3243,144,8/24/2011 2:25,1
12734,8/18/2011 22:04,3619,121,8/25/2011 0:34,1
12735,8/18/2011 22:04,3679,383,8/23/2011 21:19,2
12736,2/14/2011 15:16,3591,244,1/1/2012 0:44,2
12737,8/18/2011 22:11,736,204,8/26/2011 4:08,1
12738,8/18/2011 22:11,4313,589,8/27/2011 17:55,2
12739,8/18/2011 22:15,4129,292,8/27/2011 0:37,2
12740,8/18/2011 22:17,1157,330,8/23/2011 23:42,1
12741,8/18/2011 22:17,2084,435,8/25/2011 20:07,2
12742,8/18/2011 22:22,1742,68,8/22/2011 4:01,1
12743,8/18/2011 22:22,2630,565,8/27/2011 0:31,1
12744,8/18/2011 22:22,3815,593,8/24/2011 0:26,1
12745,8/18/2011 22:22,262,24,8/20/2011 1:44,2
12746,2/14/2011 15:16,1012,211,1/1/2012 0:44,1
12747,8/18/2011 22:28,4075,549,8/22/2011 22:25,2
12748,8/18/2011 22:29,3249,373,8/24/2011 18:25,2
12749,8/18/2011 22:31,828,388,8/20/2011 22:53,1
12750,8/18/2011 22:32,3717,535,8/26/2011 1:54,1
12751,8/18/2011 22:33,2791,352,8/20/2011 20:28,2
12752,8/18/2011 22:33,3595,514,8/27/2011 23:55,1
12753,8/18/2011 22:37,1494,470,8/27/2011 0:21,2
12754,8/18/2011 22:37,4154,134,8/27/2011 20:17,2
12755,8/18/2011 22:38,105,439,8/22/2011 23:58,1
12756,8/18/2011 22:52,1840,89,8/21/2011 17:22,1
12757,8/18/2011 22:57,1095,147,8/21/2011 22:43,1
12758,8/18/2011 22:58,2279,30,8/22/2011 23:33,1
12759,2/14/2011 15:16,4193,354,1/1/2012 0:44,2
12760,8/18/2011 23:03,4188,363,8/24/2011 17:53,1
12761,8/18/2011 23:05,2684,364,8/22/2011 1:08,2
12762,8/18/2011 23:06,3909,502,8/21/2011 18:30,1
12763,8/18/2011 23:07,393,472,8/21/2011 18:45,1
12764,8/18/2011 23:14,26,183,8/22/2011 20:23,1
12765,8/18/2011 23:21,2244,298,8/28/2011 4:42,2
12766,8/18/2011 23:25,3737,50,8/27/2011 4:43,1
12767,8/18/2011 23:25,3351,432,8/28/2011 2:40,2
12768,8/18/2011 23:26,1993,458,8/19/2011 20:31,2
12769,8/18/2011 23:26,926,504,8/25/2011 3:03,1
12770,8/18/2011 23:29,1654,575,8/26/2011 20:57,2
12771,8/18/2011 23:29,3076,484,8/22/2011 17:31,2
12772,8/18/2011 23:29,1179,397,8/23/2011 20:32,1
12773,8/18/2011 23:32,4390,360,8/27/2011 4:40,1
12774,8/18/2011 23:34,3601,21,8/28/2011 5:00,2
12775,8/18/2011 23:35,4374,54,8/26/2011 18:37,1
12776,8/18/2011 23:37,2345,55,8/23/2011 3:07,1
12777,8/18/2011 23:39,3467,130,8/27/2011 20:28,1
12778,8/18/2011 23:40,3626,290,8/19/2011 18:14,2
12779,8/18/2011 23:44,1814,325,8/26/2011 5:27,2
12780,8/18/2011 23:48,54,373,8/20/2011 18:13,2
12781,8/18/2011 23:50,1187,168,8/21/2011 2:31,1
12782,8/18/2011 23:56,1454,495,8/25/2011 18:47,1
12783,8/19/2011 0:01,1109,503,8/21/2011 22:02,2
12784,8/19/2011 0:02,447,513,8/20/2011 4:39,1
12785,8/19/2011 0:05,4190,145,8/21/2011 4:39,2
12786,2/14/2011 15:16,97,512,1/1/2012 0:44,1
12787,8/19/2011 0:07,2023,278,8/24/2011 0:42,2
12788,8/19/2011 0:15,644,90,8/27/2011 21:54,1
12789,8/19/2011 0:16,2412,557,8/25/2011 0:18,2
12790,8/19/2011 0:16,1281,44,8/26/2011 2:00,1
12791,8/19/2011 0:17,3594,573,8/22/2011 23:46,1
12792,2/14/2011 15:16,1435,405,1/1/2012 0:44,2
12793,8/19/2011 0:20,1195,403,8/28/2011 2:43,1
12794,8/19/2011 0:20,1586,336,8/26/2011 1:48,1
12795,8/19/2011 0:21,2745,360,8/22/2011 22:13,2
12796,8/19/2011 0:22,1285,368,8/19/2011 22:53,2
12797,8/19/2011 0:24,1595,5,8/21/2011 22:53,2
12798,8/19/2011 0:24,4244,534,8/21/2011 23:01,2
12799,8/19/2011 0:27,3885,197,8/22/2011 3:30,2
12800,8/19/2011 0:27,257,545,8/22/2011 1:08,1
12801,8/19/2011 0:27,960,202,8/26/2011 3:10,1
12802,8/19/2011 0:27,2461,462,8/28/2011 3:24,1
12803,8/19/2011 0:28,1058,390,8/23/2011 2:02,1
12804,8/19/2011 0:33,147,365,8/28/2011 2:16,2
12805,8/19/2011 0:36,2964,345,8/26/2011 20:38,1
12806,8/19/2011 0:37,4488,423,8/23/2011 18:49,2
12807,8/19/2011 0:38,2323,513,8/28/2011 3:37,2
12808,8/19/2011 0:40,3920,55,8/21/2011 6:39,2
12809,8/19/2011 0:42,2005,22,8/23/2011 6:06,1
12810,8/19/2011 0:44,1340,250,8/22/2011 22:30,2
12811,8/19/2011 0:51,641,54,8/24/2011 1:57,2
12812,8/19/2011 0:54,4024,450,8/22/2011 20:35,2
12813,8/19/2011 0:54,3285,500,8/19/2011 21:17,2
12814,8/19/2011 0:58,204,465,8/21/2011 5:46,1
12815,8/19/2011 0:59,435,588,8/25/2011 21:43,2
12816,8/19/2011 1:04,4051,342,8/24/2011 1:25,1
12817,8/19/2011 1:04,1246,113,8/25/2011 21:14,1
12818,8/19/2011 1:04,3069,528,8/26/2011 21:39,2
12819,8/19/2011 1:05,1117,542,8/22/2011 5:50,1
12820,8/19/2011 1:05,2936,127,8/21/2011 5:37,2
12821,8/19/2011 1:07,3418,41,8/23/2011 1:22,2
12822,8/19/2011 1:15,419,426,8/20/2011 6:38,1
12823,8/19/2011 1:15,426,316,8/22/2011 5:32,2
12824,8/19/2011 1:18,1875,247,8/22/2011 1:12,2
12825,8/19/2011 1:23,4495,328,8/20/2011 0:19,2
12826,8/19/2011 1:25,1277,439,8/27/2011 1:22,1
12827,8/19/2011 1:27,880,253,8/27/2011 2:22,2
12828,8/19/2011 1:37,4208,378,8/24/2011 22:31,2
12829,8/19/2011 1:38,1129,326,8/25/2011 22:23,2
12830,8/19/2011 1:40,4080,409,8/20/2011 23:49,2
12831,8/19/2011 1:40,1916,183,8/28/2011 5:22,1
12832,8/19/2011 1:41,2820,563,8/24/2011 23:15,2
12833,8/19/2011 1:42,3723,59,8/26/2011 20:13,1
12834,8/19/2011 1:47,757,133,8/24/2011 20:08,1
12835,8/19/2011 1:47,1477,124,8/26/2011 0:58,2
12836,8/19/2011 1:48,1380,196,8/23/2011 4:46,1
12837,8/19/2011 1:51,2288,495,8/22/2011 7:14,2
12838,8/19/2011 1:51,1207,308,8/27/2011 23:12,1
12839,8/19/2011 1:53,1970,360,8/28/2011 2:27,2
12840,8/19/2011 1:54,2098,182,8/28/2011 1:11,2
12841,8/19/2011 1:55,4233,257,8/24/2011 2:56,1
12842,8/19/2011 1:57,2540,119,8/28/2011 1:10,1
12843,8/19/2011 1:58,3279,128,8/20/2011 0:20,2
12844,8/19/2011 1:59,4146,584,8/24/2011 22:21,1
12845,8/19/2011 2:02,1698,106,8/22/2011 1:08,1
12846,8/19/2011 2:03,286,305,8/25/2011 7:39,2
12847,8/19/2011 2:04,384,91,8/23/2011 20:13,2
12848,8/19/2011 2:05,2833,539,8/24/2011 5:27,2
12849,8/19/2011 2:05,3489,280,8/23/2011 7:00,1
12850,8/19/2011 2:08,1816,440,8/20/2011 21:06,2
12851,8/19/2011 2:12,3311,194,8/25/2011 23:51,1
12852,8/19/2011 2:12,2446,260,8/19/2011 23:42,1
12853,8/19/2011 2:15,3753,232,8/27/2011 21:26,2
12854,8/19/2011 2:18,4577,362,8/24/2011 4:16,2
12855,8/19/2011 2:18,2900,242,8/19/2011 20:50,1
12856,8/19/2011 2:19,132,4,8/23/2011 7:49,2
12857,8/19/2011 2:20,4307,443,8/20/2011 20:20,1
12858,8/19/2011 2:22,3024,144,8/26/2011 7:25,2
12859,8/19/2011 2:23,2289,139,8/28/2011 4:55,2
12860,8/19/2011 2:24,778,548,8/25/2011 7:43,1
12861,8/19/2011 2:30,3115,287,8/22/2011 8:23,1
12862,8/19/2011 2:31,473,198,8/26/2011 8:16,2
12863,8/19/2011 2:35,780,234,8/21/2011 21:13,1
12864,8/19/2011 2:38,4481,465,8/22/2011 21:42,2
12865,8/19/2011 2:38,3437,460,8/21/2011 2:33,1
12866,8/19/2011 2:39,1766,229,8/27/2011 2:14,1
12867,8/19/2011 2:40,4499,330,8/20/2011 4:01,1
12868,8/19/2011 2:47,4054,551,8/20/2011 0:30,2
12869,8/19/2011 2:50,3939,99,8/26/2011 21:38,2
12870,8/19/2011 2:54,991,86,8/27/2011 0:45,1
12871,8/19/2011 2:55,2625,217,8/22/2011 1:00,2
12872,8/19/2011 2:57,1975,54,8/22/2011 23:23,1
12873,8/19/2011 3:05,2140,138,8/22/2011 6:57,2
12874,8/19/2011 3:07,848,254,8/22/2011 22:42,2
12875,8/19/2011 3:10,1708,483,8/26/2011 1:00,2
12876,8/19/2011 3:12,803,356,8/20/2011 2:24,2
12877,8/19/2011 3:16,1016,40,8/25/2011 2:10,2
12878,8/19/2011 3:17,1182,596,8/23/2011 3:44,1
12879,8/19/2011 3:22,3556,210,8/24/2011 22:00,1
12880,8/19/2011 3:27,3386,552,8/28/2011 6:16,2
12881,8/19/2011 3:28,1432,121,8/25/2011 5:25,1
12882,8/19/2011 3:33,911,153,8/21/2011 22:49,1
12883,8/19/2011 3:33,964,555,8/23/2011 21:55,1
12884,8/19/2011 3:34,2768,348,8/28/2011 1:00,2
12885,8/19/2011 3:37,883,185,8/20/2011 22:10,1
12886,8/19/2011 3:38,2157,174,8/26/2011 2:17,1
12887,8/19/2011 3:38,1214,150,8/27/2011 8:45,1
12888,8/19/2011 3:41,4398,146,8/24/2011 7:09,2
12889,8/19/2011 3:41,4376,515,8/27/2011 0:46,2
12890,8/19/2011 3:42,3831,150,8/19/2011 23:08,1
12891,2/14/2011 15:16,2764,388,1/1/2012 0:44,2
12892,8/19/2011 3:46,1044,121,8/21/2011 5:11,2
12893,8/19/2011 3:46,168,498,8/20/2011 8:38,2
12894,8/19/2011 3:49,4581,541,8/25/2011 1:51,2
12895,8/19/2011 3:50,4372,396,8/26/2011 9:13,1
12896,8/19/2011 3:52,148,220,8/24/2011 22:27,1
12897,2/14/2011 15:16,1512,178,1/1/2012 0:44,2
12898,8/19/2011 3:54,1555,586,8/23/2011 8:14,2
12899,8/19/2011 4:03,830,105,8/20/2011 8:34,2
12900,8/19/2011 4:03,849,408,8/24/2011 22:11,2
12901,2/14/2011 15:16,2799,180,1/1/2012 0:44,2
12902,2/14/2011 15:16,464,91,1/1/2012 0:44,2
12903,8/19/2011 4:09,2340,302,8/26/2011 3:24,2
12904,8/19/2011 4:10,459,257,8/27/2011 23:24,1
12905,8/19/2011 4:13,1043,480,8/26/2011 23:52,1
12906,8/19/2011 4:13,2060,401,8/20/2011 4:24,1
12907,8/19/2011 4:16,2844,422,8/27/2011 2:43,1
12908,8/19/2011 4:19,175,340,8/25/2011 9:50,1
12909,8/19/2011 4:20,4300,210,8/24/2011 6:40,2
12910,8/19/2011 4:23,3968,128,8/20/2011 22:27,1
12911,8/19/2011 4:24,1770,367,8/26/2011 0:35,2
12912,8/19/2011 4:24,1747,364,8/27/2011 7:13,2
12913,8/19/2011 4:25,3719,356,8/25/2011 7:23,1
12914,8/19/2011 4:25,4396,501,8/23/2011 8:04,2
12915,2/14/2011 15:16,2651,516,1/1/2012 0:44,1
12916,8/19/2011 4:27,2277,157,8/21/2011 2:33,2
12917,8/19/2011 4:27,107,152,8/20/2011 3:04,2
12918,8/19/2011 4:31,972,13,8/25/2011 5:50,1
12919,8/19/2011 4:32,2121,263,8/24/2011 5:56,2
12920,8/19/2011 4:32,2516,511,8/27/2011 0:44,2
12921,8/19/2011 4:47,781,234,8/25/2011 0:07,2
12922,8/19/2011 4:48,342,25,8/23/2011 23:32,1
12923,8/19/2011 4:50,1390,531,8/22/2011 10:42,1
12924,8/19/2011 4:51,3807,519,8/26/2011 7:50,1
12925,8/19/2011 4:59,3361,57,8/27/2011 2:03,2
12926,8/19/2011 5:00,23,336,8/26/2011 6:12,2
12927,8/19/2011 5:02,1171,223,8/23/2011 1:08,1
